locus	counts_pvalzero
S18_2879391.txt	5
S18_2879467.txt	4
S18_2895411.txt	8
S1_8292652.txt	0
S18_2968581.txt	49
S18_2968672.txt	3
S18_2973719.txt	5
S18_2973841.txt	56
S18_2973849.txt	100
S18_2973964.txt	38
S18_2975616.txt	0
S18_2975637.txt	100
S18_3126583.txt	100
S18_3126591.txt	100
S18_3244297.txt	100
S18_3244299.txt	100
S18_326866.txt	100
S18_3268906.txt	0
S18_3269055.txt	4
S1_8354316.txt	7
S18_361450.txt	100
S18_3834698.txt	0
S18_3834705.txt	0
S18_3857578.txt	0
S18_3858814.txt	0
S18_3858819.txt	0
S18_3934327.txt	4
S18_3996433.txt	0
S18_3996483.txt	0
S18_3996504.txt	0
S18_3996519.txt	100
S18_3996571.txt	100
S18_3996612.txt	100
S18_4148978.txt	100
S18_4149042.txt	0
S18_4240592.txt	0
S18_4240683.txt	0
S18_4291841.txt	4
S1_843820.txt	0
S1_843821.txt	0
S1_843826.txt	0
S1_843850.txt	0
S1_843869.txt	0
S1_843880.txt	0
S18_4489845.txt	100
S18_4552713.txt	100
S18_4656616.txt	100
S18_4670037.txt	0
S18_4700124.txt	100
S18_4700126.txt	100
S18_4700144.txt	100
S18_4700185.txt	100
S18_4783919.txt	7
S18_4783926.txt	2
S18_4783967.txt	5
S18_4881161.txt	0
S18_4881183.txt	100
S1_848818.txt	24
S18_4913940.txt	100
S18_498308.txt	100
S18_498314.txt	100
S18_5043237.txt	0
S18_5043238.txt	0
S18_5043311.txt	19
S18_5043333.txt	21
S18_5043338.txt	100
S18_5043351.txt	100
S18_5071930.txt	100
S18_5071943.txt	4
S18_5161454.txt	5
S18_5162461.txt	1
S18_5246711.txt	100
S18_5353064.txt	100
S18_5359659.txt	59
S18_5396201.txt	48
S18_5536221.txt	0
S18_5536227.txt	0
S18_5600253.txt	100
S18_5660379.txt	100
S18_5663558.txt	100
S18_5663598.txt	100
S18_5790708.txt	43
S18_5840141.txt	0
S18_5840779.txt	32
S18_5871832.txt	100
S1_8606894.txt	0
S18_6077553.txt	9
S18_6100536.txt	1
S18_6100540.txt	100
S18_6100543.txt	0
S18_6100560.txt	0
S18_6131407.txt	87
S18_6137455.txt	36
S18_6137472.txt	100
S18_6137508.txt	100
S18_6152219.txt	100
S18_6152225.txt	100
S18_6236585.txt	68
S18_6236609.txt	100
S18_6344830.txt	67
S18_6360842.txt	0
S18_6360846.txt	0
S18_6361110.txt	46
S18_6361111.txt	38
S18_6361118.txt	84
S18_6515059.txt	80
S18_6519551.txt	100
S18_6519552.txt	100
S18_6529853.txt	14
S18_6529877.txt	15
S1_8689169.txt	0
S1_8689241.txt	3
S1_8689324.txt	0
S18_6929080.txt	19
S18_7015539.txt	0
S18_7483451.txt	1
S18_7483520.txt	12
S18_7545561.txt	0
S18_7621224.txt	0
S18_7621245.txt	0
S18_7674182.txt	0
S18_7674186.txt	0
S18_7753137.txt	100
S18_7774743.txt	100
S18_7852796.txt	44
S18_7852804.txt	54
S18_7852857.txt	100
S18_7852858.txt	1
S18_7852865.txt	13
S18_7852878.txt	100
S18_7852879.txt	100
S1_8792860.txt	0
S1_8792868.txt	100
S1_8795269.txt	64
S1_8795287.txt	0
S1_8804744.txt	2
S18_8062093.txt	100
S18_8062118.txt	100
S18_8121416.txt	100
S18_8168335.txt	15
S18_8168350.txt	39
S18_8168377.txt	19
S18_8168381.txt	21
S18_8175754.txt	92
S18_8175820.txt	41
S18_8175824.txt	45
S18_8175834.txt	50
S18_8175839.txt	35
S18_8207763.txt	0
S18_8207806.txt	98
S18_8207835.txt	99
S18_8220576.txt	52
S18_8220639.txt	77
S18_8220654.txt	78
S18_8220680.txt	100
S18_8327463.txt	0
S18_8327475.txt	18
S18_8386761.txt	80
S18_8386763.txt	78
S18_8386801.txt	100
S18_8386810.txt	83
S18_8386815.txt	100
S18_8386816.txt	100
S18_8386834.txt	100
S18_8484284.txt	0
S18_8484307.txt	11
S18_8484361.txt	1
S18_8650426.txt	0
S18_8650447.txt	0
S18_8650526.txt	100
S18_8744383.txt	67
S18_9319668.txt	100
S18_9402656.txt	2
S18_9737501.txt	69
S18_9737571.txt	92
S1_898043.txt	100
S1_8987419.txt	0
S1_8987433.txt	0
S18_9989707.txt	100
S1_9066889.txt	18
S1_9066907.txt	13
S19_10446736.txt	100
S19_10548554.txt	100
S19_10679789.txt	31
S19_10679793.txt	9
S19_10679802.txt	12
S19_10679867.txt	29
S19_10894595.txt	14
S19_10894647.txt	89
S19_11037411.txt	0
S19_11037550.txt	100
S19_11078115.txt	73
S19_11168087.txt	0
S19_11206798.txt	89
S19_11206807.txt	89
S19_11206841.txt	89
S19_11206848.txt	91
S19_11206858.txt	89
S19_11211601.txt	7
S19_11258761.txt	77
S19_11444757.txt	94
S19_11476169.txt	88
S19_11476175.txt	100
S19_11476181.txt	1
S19_11476184.txt	90
S19_11476211.txt	100
S19_11483585.txt	64
S19_11759689.txt	0
S19_11759709.txt	0
S19_11960393.txt	87
S19_12143162.txt	0
S19_12143170.txt	0
S19_13073056.txt	100
S19_13073082.txt	100
S19_1419516.txt	100
S19_14629708.txt	0
S19_15206779.txt	41
S19_15269923.txt	2
S19_15297428.txt	0
S19_15358796.txt	100
S19_15398237.txt	83
S19_15398293.txt	15
S19_15415707.txt	100
S19_15415792.txt	100
S19_15781045.txt	100
S19_179174.txt	0
S19_179232.txt	0
S1_9199021.txt	3
S1_9243244.txt	6
S19_2575626.txt	100
S19_2765229.txt	43
S19_2765286.txt	56
S19_2772364.txt	5
S19_2804498.txt	7
S19_2804518.txt	4
S19_2804521.txt	4
S19_2840581.txt	100
S19_2840605.txt	55
S19_2840606.txt	54
S19_2840610.txt	49
S19_2859768.txt	11
S19_2884440.txt	0
S19_2911045.txt	0
S19_314545.txt	0
S19_3296202.txt	2
S19_3296203.txt	3
S19_3402629.txt	35
S19_3402630.txt	68
S19_3544475.txt	7
S1_9377176.txt	0
S19_3908893.txt	0
S19_4080106.txt	0
S19_4201227.txt	0
S1_9420485.txt	0
S19_4283299.txt	100
S19_4283304.txt	99
S19_4283320.txt	100
S19_4283338.txt	99
S1_9434152.txt	2
S19_4363110.txt	0
S19_4491110.txt	1
S19_4492937.txt	0
S19_4492941.txt	100
S19_4642202.txt	0
S19_4642219.txt	0
S19_4668185.txt	0
S19_4686586.txt	81
S19_4686602.txt	4
S19_4903745.txt	1
S19_4998765.txt	0
S19_4998772.txt	0
S19_4998894.txt	100
S19_5125202.txt	1
S19_5125251.txt	27
S19_5528904.txt	100
S19_5528941.txt	100
S1_957548.txt	98
S19_5891900.txt	100
S1_9605101.txt	94
S1_9605108.txt	100
S1_9651986.txt	100
S1_9686760.txt	3
S1_9686847.txt	0
S1_9712057.txt	39
S19_7288692.txt	100
S19_7387182.txt	62
S19_7454420.txt	0
S19_7594466.txt	100
S19_7594587.txt	37
S19_7594605.txt	0
S19_7933794.txt	32
S19_7933839.txt	77
S19_7933867.txt	72
S19_7987124.txt	0
S19_7987158.txt	0
S19_8064214.txt	100
S19_8064245.txt	100
S19_8064258.txt	100
S19_8109899.txt	56
S19_8109909.txt	55
S19_8109984.txt	87
S19_8110016.txt	30
S19_8110028.txt	41
S19_8110041.txt	48
S19_8110098.txt	100
S19_8110111.txt	17
S1_9824498.txt	0
S19_8276342.txt	93
S19_8276399.txt	99
S19_8306661.txt	0
S19_8467768.txt	0
S19_8493829.txt	67
S19_8586960.txt	0
S1_9863055.txt	2
S1_9863140.txt	36
S19_8696927.txt	80
S19_8696938.txt	45
S19_8734069.txt	0
S19_8734091.txt	0
S19_8734109.txt	100
S19_8744829.txt	46
S19_8744836.txt	100
S19_8744896.txt	0
S19_8815164.txt	0
S19_8815167.txt	0
S1_9885436.txt	100
S1_9887592.txt	100
S19_8908515.txt	0
S19_8908516.txt	16
S19_8908524.txt	46
S1_9892092.txt	100
S19_9014650.txt	0
S19_9014697.txt	0
S1_9919530.txt	100
S1_9919585.txt	15
S19_9462498.txt	29
S19_9505405.txt	1
S19_9505411.txt	0
S19_9521456.txt	79
S19_9538954.txt	100
S19_9538977.txt	100
S19_9538992.txt	100
S19_9548781.txt	2
S19_9566693.txt	79
S19_9566704.txt	48
S19_9676857.txt	78
S19_9677138.txt	1
S19_9680069.txt	0
S19_9680080.txt	0
S19_9877873.txt	2
S19_9877883.txt	7
S1_9990470.txt	8
S2_10051964.txt	13
S2_10054980.txt	15
S2_10095521.txt	0
S2_10174609.txt	0
S2_10174625.txt	0
S2_10174712.txt	0
S2_10234952.txt	15
S2_10307711.txt	0
S2_10326452.txt	100
S2_10416211.txt	100
S2_10463743.txt	3
S2_10463779.txt	5
S2_10498411.txt	3
S2_10498533.txt	3
S2_10516558.txt	2
S2_10589576.txt	0
S2_10589587.txt	6
S2_10589680.txt	0
S2_10657946.txt	0
S2_10700683.txt	0
S2_10700693.txt	0
S2_10845429.txt	100
S2_10845450.txt	100
S2_10933458.txt	8
S2_1098181.txt	91
S2_11167240.txt	100
S2_11167284.txt	89
S2_11169260.txt	100
S2_11396145.txt	100
S2_11396157.txt	6
S2_11396169.txt	100
S2_11396175.txt	100
S2_11448084.txt	100
S2_11551555.txt	0
S2_11551675.txt	0
S2_11644192.txt	29
S2_11772207.txt	35
S2_11772210.txt	100
S2_11772222.txt	69
S2_11943059.txt	0
S2_11943060.txt	0
S2_11951574.txt	80
S2_11951612.txt	80
S2_11951633.txt	100
S2_11951994.txt	80
S2_11952020.txt	76
S2_11952043.txt	80
S2_12094600.txt	100
S2_12094620.txt	24
S2_12124014.txt	100
S2_12295622.txt	20
S2_12295641.txt	57
S2_12295656.txt	28
S2_12355725.txt	0
S2_12355726.txt	2
S2_12355784.txt	0
S2_12355817.txt	98
S2_12355828.txt	0
S2_12403435.txt	0
S2_12403451.txt	100
S2_12403454.txt	0
S2_12435768.txt	2
S2_12435775.txt	10
S2_12435799.txt	59
S2_12435830.txt	0
S2_12480416.txt	100
S2_12574238.txt	0
S2_12574318.txt	99
S2_12803120.txt	100
S2_1315625.txt	55
S2_13186760.txt	100
S2_13186766.txt	100
S2_13194954.txt	2
S2_13194955.txt	100
S2_13194980.txt	4
S2_13288877.txt	0
S2_13288895.txt	2
S2_13288905.txt	1
S2_13288954.txt	100
S2_13288958.txt	100
S2_13310099.txt	53
S2_13310122.txt	33
S2_13317438.txt	29
S2_13447044.txt	100
S2_13603869.txt	1
S2_13653400.txt	100
S2_13653408.txt	100
S2_13653431.txt	100
S2_13653449.txt	100
S2_13662297.txt	100
S2_13662322.txt	100
S2_1367154.txt	3
S2_13672034.txt	1
S2_13672046.txt	2
S2_1368318.txt	100
S2_1368360.txt	88
S2_13685642.txt	81
S2_13687754.txt	0
S2_13687755.txt	0
S2_13771158.txt	0
S2_13771170.txt	0
S2_13771211.txt	0
S2_13771266.txt	94
S2_13842306.txt	70
S2_13973102.txt	7
S2_13973114.txt	3
S2_14303132.txt	79
S2_14303134.txt	80
S2_14344308.txt	0
S2_14372127.txt	21
S2_14538975.txt	0
S2_14538982.txt	4
S2_14539000.txt	0
S2_14568437.txt	0
S2_14568460.txt	100
S2_14620748.txt	35
S2_1466911.txt	100
S2_148158.txt	82
S2_15029248.txt	32
S2_15072793.txt	34
S2_15072840.txt	54
S2_15080823.txt	23
S2_15080869.txt	76
S2_15145779.txt	0
S2_15145792.txt	100
S2_15211037.txt	0
S2_15216696.txt	71
S2_15248654.txt	0
S2_15248657.txt	0
S2_15248696.txt	0
S2_15248711.txt	0
S2_15248717.txt	0
S2_15248738.txt	0
S2_15363487.txt	9
S2_15363511.txt	5
S2_15363529.txt	17
S2_15374879.txt	35
S2_15430258.txt	96
S2_15430259.txt	89
S2_15430261.txt	89
S2_15685057.txt	100
S2_15685061.txt	18
S2_15685095.txt	80
S2_15696919.txt	100
S2_15759323.txt	20
S2_15759328.txt	100
S2_15759346.txt	100
S2_15819282.txt	55
S2_15819306.txt	54
S2_15819313.txt	100
S2_1582266.txt	100
S2_1582276.txt	90
S2_1582312.txt	85
S2_1582317.txt	93
S2_15923145.txt	3
S2_15923181.txt	4
S2_15943469.txt	2
S2_15975652.txt	98
S2_15975656.txt	83
S2_15975690.txt	98
S2_16024431.txt	11
S2_16024443.txt	11
S2_16217829.txt	100
S2_16217854.txt	100
S2_16266181.txt	0
S2_16491041.txt	100
S2_16649764.txt	0
S2_16654367.txt	0
S2_16981072.txt	100
S2_16981087.txt	0
S2_17076773.txt	100
S2_17076829.txt	100
S2_17078401.txt	80
S2_17078433.txt	76
S2_17232888.txt	78
S2_17232890.txt	66
S2_17232905.txt	64
S2_1730198.txt	77
S2_17459949.txt	100
S2_17459953.txt	19
S2_17460024.txt	100
S2_17466348.txt	100
S2_17576503.txt	10
S2_17662720.txt	0
S2_17662733.txt	7
S2_17662762.txt	7
S2_17769189.txt	8
S2_17769279.txt	94
S2_17769283.txt	66
S2_17882853.txt	100
S2_17882864.txt	100
S2_17882865.txt	100
S2_17991204.txt	1
S2_17991209.txt	100
S2_17991214.txt	100
S2_17991230.txt	2
S2_17991245.txt	100
S2_17997609.txt	100
S2_18009374.txt	100
S2_18010012.txt	10
S2_18011441.txt	9
S2_18019218.txt	100
S2_18019229.txt	100
S2_18042012.txt	1
S2_18052188.txt	100
S2_18052189.txt	100
S2_18052190.txt	100
S2_18052191.txt	100
S2_18055657.txt	0
S2_18055675.txt	0
S2_18055680.txt	1
S2_181158.txt	95
S2_181160.txt	91
S2_181213.txt	30
S2_18198711.txt	100
S2_18198722.txt	100
S2_1820144.txt	64
S2_1820164.txt	53
S2_1820167.txt	84
S2_1820170.txt	100
S2_18448263.txt	0
S2_1859953.txt	100
S2_1888876.txt	94
S2_1910246.txt	96
S2_1933864.txt	95
S2_1933875.txt	100
S2_1933915.txt	82
S2_19370917.txt	0
S2_19370918.txt	3
S2_19425046.txt	0
S2_19425062.txt	100
S2_19425070.txt	100
S2_19452613.txt	0
S2_19452616.txt	0
S2_19530838.txt	0
S2_19530839.txt	100
S2_19530853.txt	99
S2_19552193.txt	11
S2_19552263.txt	0
S2_19552320.txt	5
S2_19552333.txt	4
S2_19788403.txt	97
S2_19788460.txt	100
S2_19788469.txt	98
S2_19811400.txt	0
S2_19827310.txt	24
S2_19827343.txt	33
S2_19827344.txt	10
S2_19848509.txt	0
S2_19848521.txt	0
S2_19848611.txt	0
S2_19848613.txt	0
S2_1991411.txt	84
S2_1991420.txt	86
S2_19945655.txt	46
S2_19945659.txt	49
S2_19945662.txt	37
S2_19963962.txt	0
S2_19963987.txt	0
S2_19963990.txt	0
S2_19973994.txt	100
S2_20220172.txt	43
S2_2039940.txt	92
S2_20407097.txt	23
S2_20483847.txt	83
S2_20486790.txt	77
S2_20486819.txt	88
S2_20512156.txt	100
S2_20512158.txt	100
S2_20512159.txt	100
S2_20512214.txt	100
S2_2066475.txt	66
S2_2066477.txt	75
S2_2066494.txt	72
S2_2066583.txt	92
S2_20908685.txt	6
S2_20908697.txt	89
S2_20908699.txt	3
S2_20945077.txt	0
S2_20952567.txt	42
S2_2097378.txt	91
S2_20996288.txt	0
S2_21003586.txt	10
S2_21066527.txt	0
S2_21066576.txt	100
S2_21160897.txt	19
S2_21218477.txt	100
S2_21240206.txt	0
S2_21240246.txt	0
S2_21240294.txt	0
S2_21240470.txt	100
S2_21240521.txt	100
S2_21276858.txt	100
S2_21291297.txt	100
S2_21291324.txt	13
S2_21603613.txt	100
S2_21752886.txt	31
S2_21794105.txt	100
S2_21794171.txt	100
S2_21794282.txt	100
S2_21875393.txt	0
S2_2203611.txt	73
S2_2203657.txt	100
S2_2203693.txt	99
S2_22129902.txt	0
S2_22129907.txt	0
S2_22129949.txt	11
S2_22129956.txt	15
S2_22164562.txt	4
S2_22164644.txt	0
S2_22274061.txt	98
S2_22340651.txt	27
S2_22340670.txt	100
S2_22340672.txt	27
S2_22352418.txt	0
S2_22411170.txt	100
S2_22411205.txt	100
S2_2253793.txt	74
S2_2283700.txt	100
S2_22874374.txt	100
S2_22874414.txt	100
S2_22874415.txt	100
S2_2312231.txt	93
S2_2312232.txt	93
S2_23135402.txt	58
S2_23349154.txt	11
S2_23405162.txt	100
S2_23474775.txt	100
S2_23474784.txt	100
S2_23515445.txt	100
S2_23534358.txt	100
S2_23563349.txt	82
S2_23745380.txt	48
S2_23829547.txt	85
S2_2384980.txt	80
S2_2385018.txt	14
S2_23893195.txt	100
S2_23893201.txt	70
S2_23962333.txt	100
S2_23962335.txt	100
S2_23962347.txt	100
S2_23962355.txt	100
S2_23990592.txt	19
S2_24088885.txt	100
S2_24088919.txt	98
S2_24189231.txt	100
S2_24209002.txt	91
S2_24209016.txt	98
S2_24308395.txt	90
S2_24532861.txt	100
S2_24553321.txt	100
S2_24553445.txt	38
S2_2464158.txt	88
S2_2464169.txt	93
S2_24648346.txt	100
S2_24749963.txt	94
S2_24749994.txt	95
S2_24885709.txt	25
S2_24885759.txt	46
S2_24896391.txt	0
S2_24918424.txt	63
S2_24918425.txt	61
S2_24989959.txt	77
S2_24989963.txt	70
S2_25050887.txt	100
S2_25087100.txt	0
S2_25103092.txt	0
S2_25103951.txt	0
S2_25172208.txt	100
S2_25172237.txt	100
S2_25208403.txt	1
S2_25208411.txt	0
S2_25208441.txt	0
S2_2589270.txt	88
S2_2595154.txt	51
S2_2596091.txt	93
S2_2596094.txt	95
S2_2596145.txt	95
S2_2604537.txt	45
S2_2611678.txt	100
S2_2611693.txt	71
S2_2611698.txt	70
S2_2661334.txt	70
S2_2661399.txt	98
S2_2676893.txt	57
S2_2676923.txt	63
S2_2676946.txt	34
S2_2676993.txt	100
S2_2725951.txt	0
S2_2936903.txt	76
S2_298383.txt	100
S2_298399.txt	100
S2_3124130.txt	100
S2_3124193.txt	45
S2_3207791.txt	76
S2_3213279.txt	90
S2_3213395.txt	93
S2_3290139.txt	100
S2_3355617.txt	100
S2_3427398.txt	100
S2_3427438.txt	94
S2_3494308.txt	94
S2_3612232.txt	96
S2_3623901.txt	91
S2_3737448.txt	39
S2_3840673.txt	99
S2_4086631.txt	0
S2_4123634.txt	100
S2_4123639.txt	100
S2_4123646.txt	20
S2_4123667.txt	6
S2_4282974.txt	49
S2_4282976.txt	44
S2_4282996.txt	45
S2_4360746.txt	46
S2_4360828.txt	4
S2_4627915.txt	3
S2_4635920.txt	80
S2_4636015.txt	80
S2_4672817.txt	0
S2_4672828.txt	0
S2_4759375.txt	51
S2_4786721.txt	0
S2_4815613.txt	3
S2_4815614.txt	1
S2_4815615.txt	20
S2_4831612.txt	3
S2_4831637.txt	100
S2_4831644.txt	1
S2_4831669.txt	47
S2_4831680.txt	53
S2_4887822.txt	100
S2_4946419.txt	0
S2_4946423.txt	0
S2_4950642.txt	1
S2_5033447.txt	0
S2_5076192.txt	63
S2_5125566.txt	0
S2_5125592.txt	0
S2_5166128.txt	0
S2_521397.txt	86
S2_5309535.txt	45
S2_5309536.txt	65
S2_5309537.txt	6
S2_5563648.txt	80
S2_5563665.txt	100
S2_5643439.txt	53
S2_5643486.txt	4
S2_5643487.txt	6
S2_5643516.txt	2
S2_5643634.txt	65
S2_5657496.txt	55
S2_5659234.txt	100
S2_5749403.txt	100
S2_5749409.txt	0
S2_5749429.txt	100
S2_5810989.txt	1
S2_5916011.txt	0
S2_6006504.txt	35
S2_6006600.txt	0
S2_6006603.txt	0
S2_6006609.txt	0
S2_6006675.txt	29
S2_6050224.txt	0
S2_6292883.txt	74
S2_6292907.txt	74
S2_6315662.txt	100
S2_6315693.txt	14
S2_6357072.txt	3
S2_6357079.txt	7
S2_6357181.txt	54
S2_6358968.txt	0
S2_636253.txt	100
S2_6366799.txt	100
S2_6376420.txt	100
S2_6376421.txt	0
S2_6376422.txt	100
S2_6376443.txt	0
S2_6626096.txt	41
S2_6626133.txt	48
S2_6626135.txt	41
S2_6626153.txt	40
S2_6638933.txt	0
S2_6698894.txt	0
S2_6723686.txt	100
S2_6747098.txt	0
S2_6778569.txt	66
S2_6778599.txt	77
S2_6900744.txt	0
S2_6965544.txt	80
S2_6965577.txt	100
S2_6976998.txt	4
S2_6977006.txt	100
S2_7054130.txt	48
S2_7098140.txt	80
S2_7098174.txt	80
S2_7098222.txt	80
S2_7158094.txt	0
S2_7158123.txt	0
S2_7158215.txt	0
S2_7158220.txt	0
S2_7158225.txt	0
S2_7300615.txt	58
S2_732222.txt	75
S2_732350.txt	95
S2_7441386.txt	2
S2_7533160.txt	100
S2_7533175.txt	100
S2_7567981.txt	82
S2_7568109.txt	0
S2_7568134.txt	0
S2_7613648.txt	11
S2_7742479.txt	5
S2_7865896.txt	0
S2_7865946.txt	0
S2_7874843.txt	0
S2_7877901.txt	14
S2_7877937.txt	10
S2_7877974.txt	12
S2_7878123.txt	16
S2_7934875.txt	100
S2_7934885.txt	100
S2_7934927.txt	0
S2_7934953.txt	0
S2_7934983.txt	0
S2_7935034.txt	0
S2_793608.txt	20
S2_8193372.txt	99
S2_8193399.txt	0
S2_8193532.txt	0
S2_8230914.txt	0
S2_8246575.txt	0
S2_8253886.txt	55
S2_8301480.txt	9
S2_8301592.txt	0
S2_8301633.txt	0
S2_8366182.txt	0
S2_8376801.txt	100
S2_8407901.txt	0
S2_8408710.txt	100
S2_8458480.txt	7
S2_8547657.txt	0
S2_8611390.txt	34
S2_8735714.txt	0
S2_9009670.txt	25
S2_9009962.txt	0
S2_9028805.txt	10
S2_9211758.txt	5
S2_9228653.txt	100
S2_9275551.txt	0
S2_9275563.txt	0
S2_9287803.txt	0
S2_9343700.txt	100
S2_9343733.txt	100
S2_9357291.txt	100
S2_9357301.txt	11
S2_9357303.txt	15
S2_9514322.txt	0
S2_9514323.txt	0
S2_9514348.txt	0
S2_9514350.txt	0
S2_9605283.txt	0
S2_9605284.txt	0
S2_9746544.txt	100
S2_9746689.txt	100
S2_9790356.txt	100
S2_9790358.txt	0
S2_9807342.txt	0
S2_9810418.txt	26
S2_9810440.txt	34
S2_9810463.txt	31
S2_9850203.txt	100
S2_9851161.txt	100
S2_9851164.txt	100
S2_9851173.txt	0
S2_9851281.txt	100
S2_9855873.txt	2
S2_9855942.txt	0
S2_9982895.txt	0
S2_9982913.txt	100
S2_9982971.txt	0
S3_101615.txt	0
S3_10230208.txt	47
S3_10288107.txt	100
S3_10535581.txt	0
S3_10657977.txt	0
S3_10657979.txt	0
S3_10692712.txt	0
S3_11044474.txt	100
S3_11055650.txt	0
S3_11055662.txt	0
S3_11055692.txt	100
S3_11158072.txt	100
S3_11187571.txt	0
S3_11187694.txt	54
S3_11187737.txt	0
S3_11187784.txt	0
S3_11187786.txt	100
S3_11315195.txt	0
S3_11330184.txt	100
S3_11375603.txt	100
S3_11524243.txt	100
S3_11524275.txt	100
S3_11549995.txt	0
S3_11550037.txt	0
S3_11550038.txt	0
S3_11550081.txt	0
S3_11550099.txt	0
S3_11635811.txt	100
S3_11709660.txt	100
S3_11771633.txt	1
S3_11786267.txt	46
S3_11787261.txt	5
S3_11861925.txt	100
S3_11932966.txt	9
S3_12067758.txt	0
S3_12088244.txt	98
S3_12088337.txt	0
S3_12088342.txt	0
S3_12088358.txt	0
S3_12088363.txt	100
S3_12130639.txt	0
S3_12130657.txt	0
S3_12130734.txt	1
S3_12135706.txt	3
S3_12135813.txt	1
S3_12136930.txt	35
S3_12136958.txt	10
S3_12308083.txt	0
S3_12308116.txt	0
S3_12308120.txt	0
S3_1238794.txt	100
S3_1238815.txt	100
S3_12475368.txt	26
S3_12499653.txt	0
S3_12499655.txt	100
S3_12529511.txt	24
S3_12685215.txt	0
S3_12685238.txt	0
S3_12685263.txt	0
S3_12685264.txt	77
S3_12685287.txt	0
S3_12711055.txt	23
S3_12711060.txt	19
S3_12837030.txt	0
S3_12846495.txt	72
S3_12846502.txt	65
S3_12846516.txt	64
S3_12846534.txt	100
S3_12846536.txt	100
S3_12846559.txt	100
S3_12846581.txt	100
S3_12864708.txt	100
S3_12972703.txt	16
S3_13246159.txt	0
S3_13342704.txt	99
S3_13342708.txt	100
S3_13342730.txt	100
S3_13342738.txt	98
S3_13512544.txt	0
S3_13584731.txt	100
S3_13584823.txt	82
S3_13584844.txt	77
S3_13588592.txt	99
S3_13588615.txt	0
S3_13593822.txt	98
S3_13593847.txt	100
S3_13593850.txt	100
S3_13593893.txt	100
S3_13593895.txt	100
S3_13646344.txt	0
S3_13646358.txt	100
S3_13672336.txt	0
S3_13672338.txt	91
S3_13672436.txt	7
S3_13786286.txt	100
S3_13786292.txt	100
S3_13839802.txt	0
S3_13855420.txt	84
S3_13855452.txt	87
S3_13855483.txt	17
S3_13855487.txt	84
S3_13855500.txt	0
S3_13941315.txt	28
S3_14010424.txt	39
S3_14023746.txt	0
S3_14030201.txt	0
S3_14030364.txt	0
S3_14030370.txt	6
S3_14057571.txt	0
S3_14070835.txt	0
S3_14070843.txt	0
S3_14075236.txt	100
S3_14215751.txt	0
S3_14228090.txt	1
S3_14259434.txt	0
S3_14424764.txt	0
S3_14424767.txt	0
S3_14470116.txt	80
S3_14498437.txt	100
S3_14561299.txt	0
S3_14561351.txt	0
S3_14688124.txt	100
S3_14688146.txt	100
S3_14688217.txt	100
S3_14735947.txt	40
S3_14737208.txt	0
S3_14740740.txt	15
S3_14743487.txt	0
S3_14834751.txt	60
S3_14846594.txt	8
S3_14871633.txt	0
S3_14896420.txt	0
S3_14900102.txt	0
S3_14900281.txt	11
S3_14900310.txt	11
S3_14900355.txt	4
S3_14938364.txt	0
S3_14949755.txt	8
S3_15081701.txt	84
S3_15081703.txt	86
S3_15187990.txt	100
S3_15187991.txt	100
S3_15260659.txt	100
S3_15372704.txt	79
S3_15372725.txt	84
S3_15393616.txt	3
S3_15393793.txt	3
S3_15519369.txt	6
S3_15608841.txt	6
S3_15608886.txt	49
S3_15608942.txt	49
S3_15623103.txt	39
S3_15623107.txt	39
S3_15650202.txt	0
S3_15700976.txt	100
S3_159049.txt	100
S3_16098492.txt	57
S3_16098508.txt	42
S3_16098665.txt	0
S3_16279251.txt	3
S3_16279259.txt	5
S3_16301933.txt	57
S3_16301981.txt	50
S3_16301992.txt	49
S3_16315274.txt	59
S3_16345593.txt	0
S3_16900202.txt	0
S3_16900225.txt	0
S3_16900274.txt	0
S3_16900299.txt	0
S3_16900310.txt	0
S3_16917039.txt	0
S3_16917102.txt	0
S3_16948652.txt	100
S3_16972544.txt	0
S3_16976629.txt	100
S3_16976643.txt	100
S3_16993255.txt	13
S3_16993365.txt	22
S3_16994306.txt	0
S3_17005550.txt	2
S3_17005576.txt	1
S3_17006203.txt	0
S3_17030511.txt	1
S3_17143620.txt	0
S3_17162248.txt	0
S3_17224061.txt	40
S3_17224081.txt	24
S3_17234857.txt	0
S3_17291994.txt	100
S3_17292063.txt	98
S3_17292104.txt	96
S3_17357458.txt	0
S3_17357498.txt	0
S3_17380190.txt	0
S3_17523976.txt	100
S3_17524015.txt	0
S3_17524022.txt	0
S3_17524023.txt	89
S3_17536132.txt	32
S3_17536152.txt	100
S3_17554140.txt	37
S3_17554177.txt	49
S3_17554214.txt	12
S3_17630751.txt	0
S3_17630846.txt	0
S3_17650981.txt	2
S3_17690029.txt	52
S3_17722177.txt	100
S3_17873161.txt	10
S3_17873177.txt	9
S3_17873221.txt	51
S3_18055916.txt	100
S3_18324738.txt	0
S3_18373167.txt	10
S3_18382241.txt	0
S3_18382251.txt	0
S3_18382252.txt	0
S3_18581151.txt	48
S3_18581167.txt	44
S3_18592448.txt	0
S3_18592492.txt	5
S3_18596471.txt	22
S3_18707642.txt	3
S3_18801878.txt	43
S3_18883027.txt	100
S3_18883055.txt	5
S3_19016039.txt	2
S3_19078711.txt	100
S3_1912046.txt	39
S3_19262671.txt	33
S3_19262674.txt	30
S3_19262772.txt	0
S3_19379557.txt	100
S3_19440859.txt	0
